Date,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AAL,AMGN,ADI,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,COST,CSX,DLTR,EBAY,EA,EXPE,FB,FAST,FISV,FOXA,FOX,GILD,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KLAC,LRCX,LBTYK,LBTYA,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MDLZ,MNST,MYL,NTAP,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,QCOM,REGN,ROST,SIRI,SWKS,SBUX,SNPS,TTWO,TSLA,TXN,KHC,TMUS,ULTA,UAL,VRSN,VRSK,VRTX,WBA,WDC,WLTW,WDAY,WYNN,XEL,XLNX
2020-02-07,12936000,2092700,53107600,2251000,609900,1418000,1172300,5095300,6231800,2295100,1663800,29421000,6093200,1775900,1410200,2311500,2765700,2209400,1211700,449500,1588300,1157700,1137100,753600,812800,366100,16807500,1014900,7927100,14104200,1903500,3097700,1286500,18990500,2231300,1798900,12242500,3342700,2374000,3634300,1047900,27320100,1849000,739900,239700,1125300,843100,18134600,921600,602000,768500,9500300,1492800,1602600,2355300,1266500,1087600,1717600,1443200,960400,2503800,20891100,33529100,5942000,2392900,3854700,1252500,990700,4385200,4743800,2522400,1187900,2085000,886700,4166300,3138500,10725100,1172400,1059000,15385000,2582800,8073900,589000,8808000,17063500,4331700,13268800,6740600,1277800,3129700,1154700,476300,1443100,3378200,4041500,808300,1960500,5616000,2316900,3353600
2020-02-10,5279300,2426800,60971700,2078100,766800,1915100,1419900,5056200,15134300,2144700,1813900,27337200,5121100,373000,1557000,2153800,3326700,1867000,605300,470200,1921800,1302900,1686200,1252900,597200,385000,19012700,1618800,3077000,15016100,2336300,3284600,1201900,11638100,2170800,2039300,11856400,4827800,2742900,3212900,1442000,24347800,1118600,604600,348200,1219500,849700,22299300,1139800,403000,523500,7225300,1680300,1088400,2545200,1674500,1192100,1169800,956700,696300,2010200,15929000,35844300,5561900,3272400,3391700,1551400,976600,5294100,13240200,1769600,845700,1598600,855000,4868000,3775600,7481300,939500,1373400,14253100,1630400,7289300,676500,4090400,24689200,2882500,5775800,3423100,767600,3492700,670300,479100,1273000,4326600,3084700,727000,982800,2908200,2306300,2983900
2020-02-11,5350300,2004700,74719100,1409100,591200,1742600,1344600,5746000,8977700,1934500,2765500,23580800,6203800,789900,1289700,1584200,3546100,1806200,781400,408900,1552700,1419600,3099000,1098100,807100,263100,23168300,1006300,3036000,11075700,2047500,2978400,1708200,9380300,1195300,2065300,25030800,4432200,3231200,2550300,926900,12858700,4045500,497600,293100,3528500,985500,17975600,903500,431000,435500,11347100,1269000,1520700,3449900,1478800,1014700,1461300,1006500,1452100,2875600,26776900,53159900,4446600,2160600,5104600,2268900,503700,4772900,15963900,2407000,1255400,1936000,847300,4677400,3870500,9452800,992800,1260900,16604500,1694700,5098500,837300,2411100,11697500,2986800,7123300,25874400,687900,2763600,801600,539500,2280000,4054100,3871000,594700,958700,2948400,2176200,4774000
2020-02-12,5244200,2355600,45994900,3422000,863000,1552100,1167600,3334300,9315400,2501300,1856000,28432600,11592200,656100,1177200,2622500,3636600,1603000,848400,473200,1531000,1932800,2907100,891300,815900,417100,31686200,1036000,2629700,23638000,1384600,2761600,1370600,11499100,1567200,2656800,13813700,2477500,4050300,3303300,907700,13927100,2776300,830400,314500,1871800,2120000,15586600,792300,466000,451600,15260500,957700,1687200,1863200,1138000,658100,1583400,1678100,926500,2002500,47180800,47062900,7041400,1562900,6510000,4480500,631200,4624800,9366100,2592900,840800,1861200,1019800,6482300,4217400,9824200,1076200,1388800,14613300,2002300,7747800,682600,3782300,12022500,2839100,8096300,8915500,920500,2907100,567700,515800,1805700,5362500,3981700,505200,1447000,3640200,2032500,4202400
2020-02-13,3642400,1917100,51640000,1943700,545800,1145700,929500,3031800,9119400,1946500,2391100,23686900,21742700,742200,897500,1913900,3150300,1307300,532700,388800,1385700,3253100,2038300,709400,986200,442100,47044700,867900,2827000,17913100,1438000,2443800,1200400,7317900,1627000,3732300,15396600,2270800,3207600,2034800,1059400,8031000,1374000,870700,283900,2215300,2227400,11602700,721200,753900,583100,15308700,1158000,2110200,2105800,1641500,905300,1933900,1238500,1111000,1826000,23679700,35295800,5872000,1945100,7530000,10365600,651100,4485400,13200400,1426200,723700,1985100,782700,6066300,5041400,8428300,656800,1290300,10570200,2151300,8576600,788800,2093300,26289300,4268700,37333600,5490500,594700,2998800,529500,513700,1329200,3669500,3670500,522800,937400,3013600,2430700,3336900
2020-02-14,4242400,1690300,52365400,1577900,732900,1159900,1197800,2606200,5524800,1611900,1869000,20028400,8104000,661400,996900,1566500,1697400,1023200,780300,535900,1913700,1329700,3081400,658200,576700,263800,26747200,1257200,4148300,15930600,1113400,2341700,1690300,10998300,1227500,10382900,10741700,2745900,2796500,2349600,750500,9109100,936900,645900,286800,1494500,1370200,13405500,855300,637100,923100,9165900,864800,1109900,2864700,1668600,950700,2441200,1299200,967900,1097500,20920200,23149500,4959000,2659300,3871100,3217300,443700,3736300,26048100,1846700,898900,2958500,949100,5769900,3555600,6256500,536800,1307700,12271400,1815200,5686900,784900,1117900,15693700,2605200,23915700,3045900,450000,3119700,526500,533600,1354000,5153800,3204400,499000,1240500,1496600,1959400,2432900
2020-02-18,5317900,2074400,70133200,2522000,639300,1282100,1120700,2945600,10485100,1936400,3074300,38132800,10208500,757100,1342500,1512200,2817000,1515100,737200,363500,2669300,1540000,1910000,739500,960500,386600,18546300,1915100,3218200,13694500,1547100,2735000,2078300,15223600,2171400,3219000,15609200,2287800,2899500,2065400,965600,9904700,1160400,1893300,455300,813600,1209900,12758400,888200,542800,670200,11851700,1778300,2749400,3833600,1807900,1273700,2352800,1344000,914800,1097100,21513200,27792200,6972600,2386600,4444900,2635300,535000,5173900,15504100,1919900,1095300,1431400,1117700,5085700,4938700,7248100,512200,1497200,13622500,2444400,5288800,910200,1231700,16381700,3094400,16772400,7460100,518300,4183400,360800,1120200,1305400,4334400,2651800,428500,1959200,1578200,3552200,2042400
2020-02-19,4865900,2580400,58597300,3179600,524100,1137300,949300,2561200,8400700,1322900,4598900,23496000,8502600,1093900,1569900,1651500,2118400,1488400,647600,241300,2052500,2212000,1880200,1041500,705300,296000,27626400,1273100,3612800,14814400,1413600,2251800,2154500,7598300,1540000,3216900,12135100,1706000,3636700,1839300,674100,7754000,1124100,1646500,734100,1339000,1895400,13551200,791600,737800,348000,10717700,1069300,1539600,2678200,1144500,908000,2018000,1338400,530000,1615500,23335500,29997500,5448300,3222400,5771500,1936000,593600,4896400,17358300,2028200,781900,1129700,1417300,4878600,2978800,7820900,564000,1061200,20385600,1751800,5210800,1760900,1225800,25423000,3931600,7947900,6091300,447000,3350300,578200,1196600,947700,3279500,2669400,390500,1940700,1781000,2284500,2466900
2020-02-20,4219700,3789300,74203400,1652200,584400,1298100,1096600,3131300,10093400,1638000,3062400,25141500,7535900,1118400,1527300,1501600,3662400,1497800,764000,359200,2552100,2394200,1555900,1049400,739200,585100,20416700,1384700,3641300,12037800,1427500,2241900,1979500,8940300,4034000,2184400,13109200,3301400,3285100,5305700,1605200,8697200,1340000,3952500,696500,698100,2653300,26452600,900900,636600,615400,13569100,1664400,1887800,3202100,2768900,1518400,1279600,1164200,730800,1277200,20797100,36862400,5008600,3325100,6363700,2462700,785400,4079400,20251300,2295000,1096000,1710500,2253500,7212900,2805900,9754900,660800,1065400,17588500,1363300,5969200,4667200,1612100,17634900,2487800,7005900,6350400,641900,2893900,878200,761300,1524800,3368400,2374000,485000,3219700,1849600,2243900,1742200
2020-02-21,3476700,2742800,88271100,1728500,791700,2126000,1731700,4646300,11253600,2047500,2813700,32388500,9658100,1134600,1774800,3538400,3095900,923200,3084500,358500,2452200,1550300,1992200,1243500,710300,500300,20028700,1740000,4787100,21235400,2239000,3853400,2279000,14695200,2546900,2060400,14092300,4124100,3563700,5024200,1593500,22478200,3638000,1781200,443300,722400,1414000,20775900,1173200,734100,439000,11045400,1909900,2160600,2488000,1347900,1587700,1858100,1433400,562800,2023600,27038900,48572600,5709000,2973300,4939700,3233200,400600,3930100,19204500,3521900,642000,1938900,1838100,5894500,4271800,12257600,655300,1316400,16891300,1894700,5800500,2777000,2337300,14314800,4121000,6716800,12101000,661700,4541400,623500,912000,1365100,4643000,4101400,790100,2873700,2853200,3563600,2353500
